"","State_UTs_Code","District_Code","CD_Block_Code","Town_Village_Code","Ward_Code","EB_Code","State_UTs_Name","District_Name","Level","Name","Total_Rural_Urban","No_of_Households","Total_Population_Person","Total_Population_Male","Total_Population_Female","Population_in_the_age_group_0_6_Person","Population_in_the_age_group_0_6_Male","Population_in_the_age_group_0_6_Female","Scheduled_Castes_population_Person","Scheduled_Castes_population_Male","Scheduled_Castes_population_Female","Scheduled_Tribes_population_Person","Scheduled_Tribes_population_Male","Scheduled_Tribes_population_Female","Literates_Population_Person","Literates_Population_Male","Literates_Population_Female","Illiterate_Persons","Illiterate_Male","Illiterate_Female","Total_Worker_Population_Person","Total_Worker_Population_Male","Total_Worker_Population_Female","Main_Working_Population_Person","Main_Working_Population_Male","Main_Working_Population_Female","Main_Cultivator_Population_Person","Main_Cultivator_Population_Male","Main_Cultivator_Population_Female","Main_Agricultural_Labourers_Population_Person","Main_Agricultural_Labourers_Population_Male","Main_Agricultural_Labourers_Population_Female","Main_Household_Industries_Population_Person","Main_Household_Industries_Population_Male","Main_Household_Industries_Population_Female","Main_Other_Workers_Population_Person","Main_Other_Workers_Population_Male","Main_Other_Workers_Population_Female","Marginal_Worker_Population_Person","Marginal_Worker_Population_Male","Marginal_Worker_Population_Female","Marginal_Cultivator_Population_Person","Marginal_Cultivator_Population_Male","Marginal_Cultivator_Population_Female","Marginal_Agriculture_Labourers_Population_Person","Marginal_Agriculture_Labourers_Population_Male","Marginal_Agriculture_Labourers_Population_Female","Marginal_Household_Industries_Population_Person","Marginal_Household_Industries_Population_Male","Marginal_Household_Industries_Population_Female","Marginal_Other_Workers_Population_Person","Marginal_Other_Workers_Population_Male","Marginal_Other_Workers_Population_Female","Marginal_Worker_Population_3_6_Person","Marginal_Worker_Population_3_6_Male","Marginal_Worker_Population_3_6_Female","Marginal_Cultivator_Population_3_6_Person","Marginal_Cultivator_Population_3_6_Male","Marginal_Cultivator_Population_3_6_Female","Marginal_Agriculture_Labourers_Population_3_6_Person","Marginal_Agriculture_Labourers_Population_3_6_Male","Marginal_Agriculture_Labourers_Population_3_6_Female","Marginal_Household_Industries_Population_3_6_Person","Marginal_Household_Industries_Population_3_6_Male","Marginal_Household_Industries_Population_3_6_Female","Marginal_Other_Workers_Population_Person_3_6_Person","Marginal_Other_Workers_Population_Person_3_6_Male","Marginal_Other_Workers_Population_Person_3_6_Female","Marginal_Worker_Population_0_3_Person","Marginal_Worker_Population_0_3_Male","Marginal_Worker_Population_0_3_Female","Marginal_Cultivator_Population_0_3_Person","Marginal_Cultivator_Population_0_3_Male","Marginal_Cultivator_Population_0_3_Female","Marginal_Agriculture_Labourers_Population_0_3_Person","Marginal_Agriculture_Labourers_Population_0_3_Male","Marginal_Agriculture_Labourers_Population_0_3_Female","Marginal_Household_Industries_Population_0_3_Person","Marginal_Household_Industries_Population_0_3_Male","Marginal_Household_Industries_Population_0_3_Female","Marginal_Other_Workers_Population_0_3_Person","Marginal_Other_Workers_Population_0_3_Male","Marginal_Other_Workers_Population_0_3_Female","Non_Working_Population_Person","Non_Working_Population_Male","Non_Working_Population_Female"
"1478",32,593,55,627712,0,0,"KERALA","Palakkad","VILLAGE","Kizhakkencheri-I","Rural",5542,23344,11500,11844,2365,1196,1169,2162,1082,1080,139,64,75,18648,9658,8990,4696,1842,2854,10105,6833,3272,9233,6398,2835,1316,1024,292,2922,1487,1435,165,116,49,4830,3771,1059,872,435,437,197,54,143,251,113,138,32,15,17,392,253,139,705,360,345,145,36,109,202,91,111,20,10,10,338,223,115,167,75,92,52,18,34,49,22,27,12,5,7,54,30,24,13239,4667,8572
"1479",32,593,55,627713,0,0,"KERALA","Palakkad","TOWN","Alathur (CT)","Urban",6096,26720,12808,13912,2940,1523,1417,3045,1483,1562,23,11,12,21391,10736,10655,5329,2072,3257,9838,7004,2834,8369,6191,2178,283,207,76,1440,633,807,229,187,42,6417,5164,1253,1469,813,656,44,21,23,316,99,217,28,10,18,1081,683,398,1243,715,528,28,19,9,280,91,189,21,7,14,914,598,316,226,98,128,16,2,14,36,8,28,7,3,4,167,85,82,16882,5804,11078
"1480",32,599,104,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Veliyanad (Part)","Total",17,83,38,45,9,5,4,24,10,14,0,0,0,72,33,39,11,5,6,34,22,12,8,6,2,0,0,0,3,3,0,0,0,0,5,3,2,26,16,10,0,0,0,20,10,10,0,0,0,6,6,0,18,13,5,0,0,0,13,8,5,0,0,0,5,5,0,8,3,5,0,0,0,7,2,5,0,0,0,1,1,0,49,16,33
"1481",32,599,104,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Veliyanad (Part)","Rural",17,83,38,45,9,5,4,24,10,14,0,0,0,72,33,39,11,5,6,34,22,12,8,6,2,0,0,0,3,3,0,0,0,0,5,3,2,26,16,10,0,0,0,20,10,10,0,0,0,6,6,0,18,13,5,0,0,0,13,8,5,0,0,0,5,5,0,8,3,5,0,0,0,7,2,5,0,0,0,1,1,0,49,16,33
"1482",32,599,104,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Veliyanad (Part)","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1483",32,599,104,628295,0,0,"KERALA","Pathanamthitta","VILLAGE","Peringara (Part)","Rural",17,83,38,45,9,5,4,24,10,14,0,0,0,72,33,39,11,5,6,34,22,12,8,6,2,0,0,0,3,3,0,0,0,0,5,3,2,26,16,10,0,0,0,20,10,10,0,0,0,6,6,0,18,13,5,0,0,0,13,8,5,0,0,0,5,5,0,8,3,5,0,0,0,7,2,5,0,0,0,1,1,0,49,16,33
"1484",32,599,114,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Pulikkeezh (Part)","Total",23011,87619,40810,46809,7225,3664,3561,10378,4994,5384,176,87,89,78198,36332,41866,9421,4478,4943,29192,20095,9097,20828,15428,5400,1219,1039,180,2158,1578,580,651,459,192,16800,12352,4448,8364,4667,3697,535,366,169,2226,1192,1034,306,176,130,5297,2933,2364,6970,3964,3006,446,303,143,1962,1073,889,240,136,104,4322,2452,1870,1394,703,691,89,63,26,264,119,145,66,40,26,975,481,494,58427,20715,37712
"1485",32,599,114,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Pulikkeezh (Part)","Rural",23011,87619,40810,46809,7225,3664,3561,10378,4994,5384,176,87,89,78198,36332,41866,9421,4478,4943,29192,20095,9097,20828,15428,5400,1219,1039,180,2158,1578,580,651,459,192,16800,12352,4448,8364,4667,3697,535,366,169,2226,1192,1034,306,176,130,5297,2933,2364,6970,3964,3006,446,303,143,1962,1073,889,240,136,104,4322,2452,1870,1394,703,691,89,63,26,264,119,145,66,40,26,975,481,494,58427,20715,37712
"1486",32,599,114,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Pulikkeezh (Part)","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487",32,599,114,628292,0,0,"KERALA","Pathanamthitta","VILLAGE","Niranam","Rural",2837,10770,5084,5686,925,486,439,1318,634,684,11,6,5,9452,4456,4996,1318,628,690,3686,2502,1184,2374,1772,602,187,154,33,401,263,138,99,69,30,1687,1286,401,1312,730,582,82,66,16,454,238,216,57,21,36,719,405,314,1083,621,462,72,60,12,406,222,184,44,16,28,561,323,238,229,109,120,10,6,4,48,16,32,13,5,8,158,82,76,7084,2582,4502
"1488",32,599,114,628293,0,0,"KERALA","Pathanamthitta","VILLAGE","Kadapra","Rural",6242,23502,10810,12692,1953,963,990,3172,1509,1663,35,13,22,20890,9580,11310,2612,1230,1382,8482,5482,3000,5950,4294,1656,309,243,66,506,377,129,190,116,74,4945,3558,1387,2532,1188,1344,191,91,100,769,316,453,73,35,38,1499,746,753,2182,1025,1157,161,77,84,687,291,396,57,25,32,1277,632,645,350,163,187,30,14,16,82,25,57,16,10,6,222,114,108,15020,5328,9692
"1489",32,599,114,628294,0,0,"KERALA","Pathanamthitta","VILLAGE","Nedumpuram","Rural",3397,12694,5971,6723,1021,529,492,986,471,515,47,28,19,11454,5368,6086,1240,603,637,4067,2897,1170,2820,2120,700,98,91,7,286,236,50,79,63,16,2357,1730,627,1247,777,470,98,77,21,191,135,56,50,35,15,908,530,378,1009,664,345,79,59,20,169,117,52,36,25,11,725,463,262,238,113,125,19,18,1,22,18,4,14,10,4,183,67,116,8627,3074,5553
"1490",32,599,114,628295,0,0,"KERALA","Pathanamthitta","VILLAGE","Peringara (Part)","Rural",3727,14357,6602,7755,1183,582,601,954,455,499,30,16,14,12817,5895,6922,1540,707,833,4678,3267,1411,3164,2317,847,163,147,16,325,219,106,111,85,26,2565,1866,699,1514,950,564,75,69,6,493,304,189,41,37,4,905,540,365,1240,787,453,59,53,6,447,277,170,37,34,3,697,423,274,274,163,111,16,16,0,46,27,19,4,3,1,208,117,91,9679,3335,6344
"1491",32,599,114,628296,0,0,"KERALA","Pathanamthitta","VILLAGE","Kavumbhagom (Part)","Rural",1662,6644,3173,3471,536,265,271,1161,562,599,5,4,1,5937,2850,3087,707,323,384,2381,1651,730,1855,1359,496,101,90,11,228,132,96,38,30,8,1488,1107,381,526,292,234,18,13,5,155,79,76,25,11,14,328,189,139,448,254,194,15,10,5,121,65,56,23,10,13,289,169,120,78,38,40,3,3,0,34,14,20,2,1,1,39,20,19,4263,1522,2741
"1492",32,599,114,628297,0,0,"KERALA","Pathanamthitta","VILLAGE","Kuttoor","Rural",5146,19652,9170,10482,1607,839,768,2787,1363,1424,48,20,28,17648,8183,9465,2004,987,1017,5898,4296,1602,4665,3566,1099,361,314,47,412,351,61,134,96,38,3758,2805,953,1233,730,503,71,50,21,164,120,44,60,37,23,938,523,415,1008,613,395,60,44,16,132,101,31,43,26,17,773,442,331,225,117,108,11,6,5,32,19,13,17,11,6,165,81,84,13754,4874,8880
"1493",32,599,118,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Kulanada (Part)","Total",18399,66775,30826,35949,5216,2675,2541,14471,6981,7490,146,75,71,59743,27535,32208,7032,3291,3741,20600,14389,6211,14907,11009,3898,1488,1330,158,1660,1451,209,408,304,104,11351,7924,3427,5693,3380,2313,446,375,71,1366,942,424,279,115,164,3602,1948,1654,4687,2896,1791,388,329,59,1155,785,370,232,95,137,2912,1687,1225,1006,484,522,58,46,12,211,157,54,47,20,27,690,261,429,46175,16437,29738
"1494",32,599,118,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Kulanada (Part)","Rural",18399,66775,30826,35949,5216,2675,2541,14471,6981,7490,146,75,71,59743,27535,32208,7032,3291,3741,20600,14389,6211,14907,11009,3898,1488,1330,158,1660,1451,209,408,304,104,11351,7924,3427,5693,3380,2313,446,375,71,1366,942,424,279,115,164,3602,1948,1654,4687,2896,1791,388,329,59,1155,785,370,232,95,137,2912,1687,1225,1006,484,522,58,46,12,211,157,54,47,20,27,690,261,429,46175,16437,29738
"1495",32,599,118,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Kulanada (Part)","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496",32,599,118,628322,0,0,"KERALA","Pathanamthitta","VILLAGE","Kulanada","Rural",5827,21217,9777,11440,1704,888,816,3961,1915,2046,39,17,22,18805,8634,10171,2412,1143,1269,5936,4350,1586,4251,3224,1027,423,372,51,476,428,48,112,95,17,3240,2329,911,1685,1126,559,185,155,30,402,313,89,72,47,25,1026,611,415,1353,914,439,164,137,27,303,238,65,53,34,19,833,505,328,332,212,120,21,18,3,99,75,24,19,13,6,193,106,87,15281,5427,9854
"1497",32,599,118,628323,0,0,"KERALA","Pathanamthitta","VILLAGE","Mezhuveli","Rural",4675,16863,7831,9032,1297,661,636,3584,1727,1857,35,15,20,15120,7021,8099,1743,810,933,6029,3997,2032,4691,3390,1301,530,493,37,588,503,85,142,96,46,3431,2298,1133,1338,607,731,107,86,21,223,154,69,67,26,41,941,341,600,1027,522,505,95,78,17,193,133,60,58,25,33,681,286,395,311,85,226,12,8,4,30,21,9,9,1,8,260,55,205,10834,3834,7000
"1498",32,599,118,628324,0,0,"KERALA","Pathanamthitta","VILLAGE","Kidangannur","Rural",3965,14264,6486,7778,1093,550,543,3077,1477,1600,43,22,21,12829,5826,7003,1435,660,775,4335,3042,1293,3012,2233,779,310,263,47,398,352,46,80,56,24,2224,1562,662,1323,809,514,74,61,13,415,246,169,32,18,14,802,484,318,1129,694,435,57,48,9,346,192,154,24,13,11,702,441,261,194,115,79,17,13,4,69,54,15,8,5,3,100,43,57,9929,3444,6485
"1499",32,599,118,628325,0,0,"KERALA","Pathanamthitta","VILLAGE","Aranmula","Rural",3932,14431,6732,7699,1122,576,546,3849,1862,1987,29,21,8,12989,6054,6935,1442,678,764,4300,3000,1300,2953,2162,791,225,202,23,198,168,30,74,57,17,2456,1735,721,1347,838,509,80,73,7,326,229,97,108,24,84,833,512,321,1178,766,412,72,66,6,313,222,91,97,23,74,696,455,241,169,72,97,8,7,1,13,7,6,11,1,10,137,57,80,10131,3732,6399
"1500",32,599,120,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Bharanikkavu (Part)","Total",10,44,21,23,3,2,1,30,14,16,0,0,0,38,19,19,6,2,4,13,9,4,10,9,1,0,0,0,7,7,0,0,0,0,3,2,1,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,19
"1501",32,599,120,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Bharanikkavu (Part)","Rural",10,44,21,23,3,2,1,30,14,16,0,0,0,38,19,19,6,2,4,13,9,4,10,9,1,0,0,0,7,7,0,0,0,0,3,2,1,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,19
"1502",32,599,120,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Bharanikkavu (Part)","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1503",32,599,120,628354,0,0,"KERALA","Pathanamthitta","VILLAGE","Pallickal (Part)","Rural",10,44,21,23,3,2,1,30,14,16,0,0,0,38,19,19,6,2,4,13,9,4,10,9,1,0,0,0,7,7,0,0,0,0,3,2,1,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,19
"1504",32,599,121,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Mallappally","Total",31208,118203,55921,62282,9394,4743,4651,14128,6849,7279,526,260,266,106082,50009,56073,12121,5912,6209,37700,27448,10252,29692,22891,6801,2937,2627,310,3100,2752,348,923,719,204,22732,16793,5939,8008,4557,3451,630,503,127,1097,855,242,241,133,108,6040,3066,2974,6501,3805,2696,504,406,98,864,697,167,183,103,80,4950,2599,2351,1507,752,755,126,97,29,233,158,75,58,30,28,1090,467,623,80503,28473,52030
"1505",32,599,121,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Mallappally","Rural",31208,118203,55921,62282,9394,4743,4651,14128,6849,7279,526,260,266,106082,50009,56073,12121,5912,6209,37700,27448,10252,29692,22891,6801,2937,2627,310,3100,2752,348,923,719,204,22732,16793,5939,8008,4557,3451,630,503,127,1097,855,242,241,133,108,6040,3066,2974,6501,3805,2696,504,406,98,864,697,167,183,103,80,4950,2599,2351,1507,752,755,126,97,29,233,158,75,58,30,28,1090,467,623,80503,28473,52030
"1506",32,599,121,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Mallappally","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1507",32,599,121,628298,0,0,"KERALA","Pathanamthitta","VILLAGE","Kaviyoor","Rural",4499,16852,7778,9074,1320,641,679,2869,1371,1498,76,35,41,15264,7040,8224,1588,738,850,5452,3839,1613,4389,3305,1084,297,264,33,317,271,46,166,133,33,3609,2637,972,1063,534,529,56,48,8,113,91,22,27,12,15,867,383,484,874,457,417,43,37,6,86,70,16,23,11,12,722,339,383,189,77,112,13,11,2,27,21,6,4,1,3,145,44,101,11400,3939,7461
"1508",32,599,121,628302,0,0,"KERALA","Pathanamthitta","VILLAGE","Kunnamthanam","Rural",5399,20573,9742,10831,1574,812,762,2857,1421,1436,58,32,26,18491,8727,9764,2082,1015,1067,6893,4764,2129,5339,3926,1413,351,311,40,567,480,87,118,73,45,4303,3062,1241,1554,838,716,110,70,40,185,125,60,43,18,25,1216,625,591,1044,550,494,84,55,29,84,58,26,25,10,15,851,427,424,510,288,222,26,15,11,101,67,34,18,8,10,365,198,167,13680,4978,8702
"1509",32,599,121,628303,0,0,"KERALA","Pathanamthitta","VILLAGE","Kallooppara","Rural",4561,16837,7915,8922,1277,644,633,1909,915,994,50,26,24,15219,7129,8090,1618,786,832,5066,3674,1392,4093,3145,948,390,333,57,457,406,51,161,129,32,3085,2277,808,973,529,444,66,50,16,149,117,32,44,30,14,714,332,382,855,460,395,49,38,11,136,109,27,36,26,10,634,287,347,118,69,49,17,12,5,13,8,5,8,4,4,80,45,35,11771,4241,7530
"1510",32,599,121,628304,0,0,"KERALA","Pathanamthitta","VILLAGE","Mallappally","Rural",4787,17693,8392,9301,1283,678,605,1585,765,820,178,85,93,15905,7471,8434,1788,921,867,5627,4073,1554,4181,3183,998,550,482,68,474,413,61,200,149,51,2957,2139,818,1446,890,556,119,97,22,110,97,13,34,18,16,1183,678,505,1269,813,456,109,89,20,91,79,12,29,15,14,1040,630,410,177,77,100,10,8,2,19,18,1,5,3,2,143,48,95,12066,4319,7747
"1511",32,599,121,628305,0,0,"KERALA","Pathanamthitta","VILLAGE","Anicad","Rural",3750,14678,7025,7653,1156,572,584,1796,893,903,85,41,44,13189,6301,6888,1489,724,765,4791,3515,1276,3961,3101,860,436,410,26,452,409,43,71,65,6,3002,2217,785,830,414,416,87,80,7,92,49,43,10,4,6,641,281,360,650,341,309,65,60,5,68,43,25,7,3,4,510,235,275,180,73,107,22,20,2,24,6,18,3,1,2,131,46,85,9887,3510,6377
"1512",32,599,121,628306,0,0,"KERALA","Pathanamthitta","VILLAGE","Kottangal","Rural",4331,17174,8209,8965,1611,816,795,1345,636,709,41,25,16,15124,7210,7914,2050,999,1051,5386,4187,1199,4360,3560,800,444,404,40,291,269,22,101,84,17,3524,2803,721,1026,627,399,87,69,18,167,144,23,57,32,25,715,382,333,846,547,299,72,58,14,139,121,18,42,22,20,593,346,247,180,80,100,15,11,4,28,23,5,15,10,5,122,36,86,11788,4022,7766
"1513",32,599,121,628307,0,0,"KERALA","Pathanamthitta","VILLAGE","Perumpetty","Rural",3881,14396,6860,7536,1173,580,593,1767,848,919,38,16,22,12890,6131,6759,1506,729,777,4485,3396,1089,3369,2671,698,469,423,46,542,504,38,106,86,20,2252,1658,594,1116,725,391,105,89,16,281,232,49,26,19,7,704,385,319,963,637,326,82,69,13,260,217,43,21,16,5,600,335,265,153,88,65,23,20,3,21,15,6,5,3,2,104,50,54,9911,3464,6447
"1514",32,599,122,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Koipuram","Total",32800,120731,56574,64157,9159,4605,4554,13552,6463,7089,420,196,224,108866,50919,57947,11865,5655,6210,37876,27109,10767,28497,21797,6700,2135,1905,230,3181,2860,321,902,723,179,22279,16309,5970,9379,5312,4067,931,696,235,1630,1201,429,310,150,160,6508,3265,3243,7451,4421,3030,697,518,179,1320,985,335,249,122,127,5185,2796,2389,1928,891,1037,234,178,56,310,216,94,61,28,33,1323,469,854,82855,29465,53390
"1515",32,599,122,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Koipuram","Rural",32800,120731,56574,64157,9159,4605,4554,13552,6463,7089,420,196,224,108866,50919,57947,11865,5655,6210,37876,27109,10767,28497,21797,6700,2135,1905,230,3181,2860,321,902,723,179,22279,16309,5970,9379,5312,4067,931,696,235,1630,1201,429,310,150,160,6508,3265,3243,7451,4421,3030,697,518,179,1320,985,335,249,122,127,5185,2796,2389,1928,891,1037,234,178,56,310,216,94,61,28,33,1323,469,854,82855,29465,53390
"1516",32,599,122,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Koipuram","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1517",32,599,122,628299,0,0,"KERALA","Pathanamthitta","VILLAGE","Eraviperoor","Rural",6773,25172,11699,13473,1870,934,936,3866,1827,2039,119,63,56,22715,10552,12163,2457,1147,1310,7774,5383,2391,5676,4112,1564,259,217,42,408,352,56,121,83,38,4888,3460,1428,2098,1271,827,149,124,25,310,193,117,49,23,26,1590,931,659,1760,1083,677,120,101,19,240,150,90,40,19,21,1360,813,547,338,188,150,29,23,6,70,43,27,9,4,5,230,118,112,17398,6316,11082
"1518",32,599,122,628300,0,0,"KERALA","Pathanamthitta","VILLAGE","Koipuram","Rural",7319,26425,12231,14194,2011,1011,1000,3769,1785,1984,115,49,66,23757,10947,12810,2668,1284,1384,7954,5702,2252,6591,4967,1624,424,366,58,911,811,100,237,191,46,5019,3599,1420,1363,735,628,84,63,21,262,200,62,37,20,17,980,452,528,1163,664,499,81,60,21,240,189,51,34,19,15,808,396,412,200,71,129,3,3,0,22,11,11,3,1,2,172,56,116,18471,6529,11942
"1519",32,599,122,628301,0,0,"KERALA","Pathanamthitta","VILLAGE","Thottapuzhassery","Rural",3980,14469,6833,7636,1085,561,524,1255,600,655,34,16,18,13038,6133,6905,1431,700,731,4713,3324,1389,3428,2603,825,242,217,25,326,289,37,121,100,21,2739,1997,742,1285,721,564,130,105,25,200,174,26,75,29,46,880,413,467,939,600,339,102,80,22,163,149,14,67,27,40,607,344,263,346,121,225,28,25,3,37,25,12,8,2,6,273,69,204,9756,3509,6247
"1520",32,599,122,628308,0,0,"KERALA","Pathanamthitta","VILLAGE","Ezhumattoor","Rural",2835,10698,5166,5532,821,423,398,1230,611,619,63,29,34,9645,4656,4989,1053,510,543,3683,2666,1017,2610,2080,530,244,213,31,390,360,30,112,97,15,1864,1410,454,1073,586,487,93,64,29,200,146,54,30,13,17,750,363,387,853,474,379,64,40,24,148,109,39,25,12,13,616,313,303,220,112,108,29,24,5,52,37,15,5,1,4,134,50,84,7015,2500,4515
"1521",32,599,122,628309,0,0,"KERALA","Pathanamthitta","VILLAGE","Thelliyoor","Rural",2210,8101,3779,4322,662,323,339,547,264,283,25,10,15,7306,3401,3905,795,378,417,2593,1892,701,1622,1306,316,254,231,23,197,162,35,38,34,4,1133,879,254,971,586,385,163,97,66,255,157,98,45,20,25,508,312,196,736,461,275,126,76,50,206,117,89,24,11,13,380,257,123,235,125,110,37,21,16,49,40,9,21,9,12,128,55,73,5508,1887,3621
"1522",32,599,122,628310,0,0,"KERALA","Pathanamthitta","VILLAGE","Puramattam","Rural",3778,14069,6660,7409,1073,535,538,1811,863,948,23,10,13,12677,6016,6661,1392,644,748,4272,3059,1213,3128,2456,672,256,234,22,447,401,46,147,117,30,2278,1704,574,1144,603,541,130,83,47,148,102,46,48,29,19,818,389,429,853,453,400,71,49,22,101,72,29,36,20,16,645,312,333,291,150,141,59,34,25,47,30,17,12,9,3,173,77,96,9797,3601,6196
"1523",32,599,122,628317,0,0,"KERALA","Pathanamthitta","VILLAGE","Ayiroor","Rural",5905,21797,10206,11591,1637,818,819,1074,513,561,41,19,22,19728,9214,10514,2069,992,1077,6887,5083,1804,5442,4273,1169,456,427,29,502,485,17,126,101,25,4358,3260,1098,1445,810,635,182,160,22,255,229,26,26,16,10,982,405,577,1147,686,461,133,112,21,222,199,23,23,14,9,769,361,408,298,124,174,49,48,1,33,30,3,3,2,1,213,44,169,14910,5123,9787
"1524",32,599,123,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Ranni","Total",43968,164463,79010,85453,14018,7149,6869,15705,7647,8058,4705,2310,2395,145351,69951,75400,19112,9059,10053,55785,42194,13591,42107,33992,8115,6805,6215,590,6276,5392,884,1072,835,237,27954,21550,6404,13678,8202,5476,1270,1027,243,2857,2070,787,427,227,200,9124,4878,4246,10961,6712,4249,975,787,188,2376,1761,615,316,174,142,7294,3990,3304,2717,1490,1227,295,240,55,481,309,172,111,53,58,1830,888,942,108678,36816,71862
"1525",32,599,123,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Ranni","Rural",43968,164463,79010,85453,14018,7149,6869,15705,7647,8058,4705,2310,2395,145351,69951,75400,19112,9059,10053,55785,42194,13591,42107,33992,8115,6805,6215,590,6276,5392,884,1072,835,237,27954,21550,6404,13678,8202,5476,1270,1027,243,2857,2070,787,427,227,200,9124,4878,4246,10961,6712,4249,975,787,188,2376,1761,615,316,174,142,7294,3990,3304,2717,1490,1227,295,240,55,481,309,172,111,53,58,1830,888,942,108678,36816,71862
"1526",32,599,123,0,0,0,"KERALA","Pathanamthitta","CD BLOCK","Ranni","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1527",32,599,123,628311,0,0,"KERALA","Pathanamthitta","VILLAGE","Chethakkal","Rural",3982,15027,7209,7818,1314,647,667,1566,770,796,287,138,149,13276,6398,6878,1751,811,940,5132,3803,1329,3639,2987,652,346,335,11,434,378,56,84,73,11,2775,2201,574,1493,816,677,64,46,18,325,197,128,48,20,28,1056,553,503,1325,761,564,53,39,14,317,195,122,42,19,23,913,508,405,168,55,113,11,7,4,8,2,6,6,1,5,143,45,98,9895,3406,6489
